section id,recording id,fixation id,start timestamp [ns],end timestamp [ns],duration [ms],fixation x [px],fixation y [px],azimuth [deg],elevation [deg]
3cb3853b-6aad-4e85-b17a-b6ec83a3ea61,831783b3-db8c-4694-ab40-000b7073cdd4,68,1734597211292583936,1734597211993579776,701,495.739,317.978,-1.2379984032181877,16.0080714793452
3cb3853b-6aad-4e85-b17a-b6ec83a3ea61,831783b3-db8c-4694-ab40-000b7073cdd4,69,1734597212208589824,1734597212537500928,329,504.594,308.594,-0.5540567460159689,16.71689801047208
3cb3853b-6aad-4e85-b17a-b6ec83a3ea61,831783b3-db8c-4694-ab40-000b7073cdd4,70,1734597212588653824,1734597212941655808,353,557.883,224.655,3.6768555536158405,23.043419875550217
3cb3853b-6aad-4e85-b17a-b6ec83a3ea61,831783b3-db8c-4694-ab40-000b7073cdd4,71,1734597213164540928,1734597213449509888,285,423.932,940.51,-7.3873369143107706,-30.9176409757173
3cb3853b-6aad-4e85-b17a-b6ec83a3ea61,831783b3-db8c-4694-ab40-000b7073cdd4,72,1734597213480601856,1734597214077553920,597,464.09,951.985,-4.045166730778885,-31.838684401585898
3cb3853b-6aad-4e85-b17a-b6ec83a3ea61,831783b3-db8c-4694-ab40-000b7073cdd4,73,1734597214276540928,1734597214461485824,185,562.032,205.252,4.038042551361707,24.509293228460596
3cb3853b-6aad-4e85-b17a-b6ec83a3ea61,831783b3-db8c-4694-ab40-000b7073cdd4,74,1734597214488523008,1734597214709529856,221,504.982,230.786,-0.5428718421495669,22.59713161917013
3cb3853b-6aad-4e85-b17a-b6ec83a3ea61,831783b3-db8c-4694-ab40-000b7073cdd4,75,1734597214748568832,1734597214921601792,173,596.989,248.488,6.737419686401865,21.20705532512743
3cb3853b-6aad-4e85-b17a-b6ec83a3ea61,831783b3-db8c-4694-ab40-000b7073cdd4,76,1734597214960532992,1734597215189621760,229,673.034,261.654,12.688251659079686,20.10045266393662
3cb3853b-6aad-4e85-b17a-b6ec83a3ea61,831783b3-db8c-4694-ab40-000b7073cdd4,77,1734597215253360896,1734597215549526784,296,592.573,158.978,6.629709646817474,27.98573493100982
3cb3853b-6aad-4e85-b17a-b6ec83a3ea61,831783b3-db8c-4694-ab40-000b7073cdd4,78,1734597215888585984,1734597215957629952,69,-139.666,465.617,-50.21910951522578,4.376911342167031
3cb3853b-6aad-4e85-b17a-b6ec83a3ea61,831783b3-db8c-4694-ab40-000b7073cdd4,79,1734597216308505856,1734597216697529856,389,-69.207,437.428,-44.6512243389552,6.415398359023154
3cb3853b-6aad-4e85-b17a-b6ec83a3ea61,831783b3-db8c-4694-ab40-000b7073cdd4,80,1734597217361155840,1734597217445496832,84,642.98,293.666,10.224228864973067,17.74792025530527
3cb3853b-6aad-4e85-b17a-b6ec83a3ea61,831783b3-db8c-4694-ab40-000b7073cdd4,81,1734597217492734976,1734597217777518848,285,707.726,290.317,15.278751439698251,17.887218088361433
3cb3853b-6aad-4e85-b17a-b6ec83a3ea61,831783b3-db8c-4694-ab40-000b7073cdd4,82,1734597217964519936,1734597218729593856,765,614.601,331.934,7.935922285937448,14.905033690682911
3cb3853b-6aad-4e85-b17a-b6ec83a3ea61,831783b3-db8c-4694-ab40-000b7073cdd4,83,1734597218764441856,1734597219049589760,285,511.444,308.168,-0.022260330769459404,16.748936013574983
3cb3853b-6aad-4e85-b17a-b6ec83a3ea61,831783b3-db8c-4694-ab40-000b7073cdd4,84,1734597219100546048,1734597221013566976,1913,727.237,299.581,16.754565878847217,17.15587321657105
3cb3853b-6aad-4e85-b17a-b6ec83a3ea61,831783b3-db8c-4694-ab40-000b7073cdd4,85,1734597221068546048,1734597221333611008,265,531.321,297.722,1.5246658730562224,17.5344848098354
3cb3853b-6aad-4e85-b17a-b6ec83a3ea61,831783b3-db8c-4694-ab40-000b7073cdd4,86,1734597221368758016,1734597222001559808,633,476.85,284.344,-2.728768177931943,18.543137569200784
3cb3853b-6aad-4e85-b17a-b6ec83a3ea61,831783b3-db8c-4694-ab40-000b7073cdd4,87,1734597222040571904,1734597222329508864,289,562.529,299.317,3.9522164135082067,17.40131860996274
3cb3853b-6aad-4e85-b17a-b6ec83a3ea61,831783b3-db8c-4694-ab40-000b7073cdd4,88,1734597222484760832,1734597222785630976,301,446.366,300.665,-5.087619571649313,17.297298967719684
3cb3853b-6aad-4e85-b17a-b6ec83a3ea61,831783b3-db8c-4694-ab40-000b7073cdd4,89,1734597222824514048,1734597223109488896,285,571.313,299.527,4.635268983308856,17.380108675866108
3cb3853b-6aad-4e85-b17a-b6ec83a3ea61,831783b3-db8c-4694-ab40-000b7073cdd4,90,1734597223152484864,1734597223561547008,409,472.94,334.247,-2.9912320361619433,14.776168238294444
3cb3853b-6aad-4e85-b17a-b6ec83a3ea61,831783b3-db8c-4694-ab40-000b7073cdd4,91,1734597223616598016,1734597224221553920,605,559.809,294.07,3.745928041404602,17.79863928464336
3cb3853b-6aad-4e85-b17a-b6ec83a3ea61,831783b3-db8c-4694-ab40-000b7073cdd4,92,1734597224272494848,1734597224469520896,197,704.515,302.587,14.97652860515467,16.97778635960734
3cb3853b-6aad-4e85-b17a-b6ec83a3ea61,831783b3-db8c-4694-ab40-000b7073cdd4,93,1734597224512536064,1734597224945559808,433,567.091,298.196,4.308421446743791,17.48317033953486
3cb3853b-6aad-4e85-b17a-b6ec83a3ea61,831783b3-db8c-4694-ab40-000b7073cdd4,94,1734597224984528896,1734597225353651968,369,496.698,334.772,-1.1580756535857313,14.740994319627259
3cb3853b-6aad-4e85-b17a-b6ec83a3ea61,831783b3-db8c-4694-ab40-000b7073cdd4,95,1734597225392510976,1734597226521774848,1129,571.821,300.076,4.674107522890398,17.338361036107067
3cb3853b-6aad-4e85-b17a-b6ec83a3ea61,831783b3-db8c-4694-ab40-000b7073cdd4,96,1734597226560887040,1734597226797508864,237,472.668,319.389,-3.023965641243722,15.896843602345966
3cb3853b-6aad-4e85-b17a-b6ec83a3ea61,831783b3-db8c-4694-ab40-000b7073cdd4,97,1734597227000587008,1734597227685605888,685,485.995,324.327,-1.9892527805347437,15.527599519169954
3cb3853b-6aad-4e85-b17a-b6ec83a3ea61,831783b3-db8c-4694-ab40-000b7073cdd4,98,1734597227752555008,1734597231813575936,4061,717.918,299.557,16.030520452508256,17.177229307964772
3cb3853b-6aad-4e85-b17a-b6ec83a3ea61,831783b3-db8c-4694-ab40-000b7073cdd4,99,1734597232004583936,1734597232417523968,413,471.138,326.01,-3.1368961016534147,15.396876888863316
3cb3853b-6aad-4e85-b17a-b6ec83a3ea61,831783b3-db8c-4694-ab40-000b7073cdd4,100,1734597232452531968,1734597232869563904,417,354.885,343.345,-12.079370041373052,14.00155059886265
3cb3853b-6aad-4e85-b17a-b6ec83a3ea61,831783b3-db8c-4694-ab40-000b7073cdd4,101,1734597233080887040,1734597233505627904,425,543.41,299.108,2.4648951792200746,17.42604884164607
3cb3853b-6aad-4e85-b17a-b6ec83a3ea61,831783b3-db8c-4694-ab40-000b7073cdd4,102,1734597233724493056,1734597233889522944,165,510.12,324.473,-0.12371513089203869,15.518432109851966
3cb3853b-6aad-4e85-b17a-b6ec83a3ea61,831783b3-db8c-4694-ab40-000b7073cdd4,103,1734597233924488960,1734597234665569792,741,441.327,331.739,-5.4340658552493455,14.951812910682346
3cb3853b-6aad-4e85-b17a-b6ec83a3ea61,831783b3-db8c-4694-ab40-000b7073cdd4,104,1734597234740536064,1734597235661529856,921,687.012,299.593,13.62898780624137,17.23379240117087
3cb3853b-6aad-4e85-b17a-b6ec83a3ea61,831783b3-db8c-4694-ab40-000b7073cdd4,105,1734597235716557824,1734597235957502976,241,488.675,327.672,-1.7803373652090493,15.275665859422794
3cb3853b-6aad-4e85-b17a-b6ec83a3ea61,831783b3-db8c-4694-ab40-000b7073cdd4,106,1734597236004524032,1734597236653619968,649,373.13,306.279,-10.774018133991083,16.8051710410482
3cb3853b-6aad-4e85-b17a-b6ec83a3ea61,831783b3-db8c-4694-ab40-000b7073cdd4,107,1734597236712748032,1734597236985522944,273,575.049,288.445,4.941085883728429,18.21321041681956
3cb3853b-6aad-4e85-b17a-b6ec83a3ea61,831783b3-db8c-4694-ab40-000b7073cdd4,108,1734597237008641024,1734597239041736960,2033,605.335,289.643,7.3013257102473395,18.096284488878222
3cb3853b-6aad-4e85-b17a-b6ec83a3ea61,831783b3-db8c-4694-ab40-000b7073cdd4,109,1734597239088622848,1734597239333493760,245,487.34,308.64,-1.8937460919722395,16.711628846029637
3cb3853b-6aad-4e85-b17a-b6ec83a3ea61,831783b3-db8c-4694-ab40-000b7073cdd4,110,1734597239556792064,1734597240393553920,837,373.68,289.697,-10.78328633294813,18.051489717107202
3cb3853b-6aad-4e85-b17a-b6ec83a3ea61,831783b3-db8c-4694-ab40-000b7073cdd4,111,1734597240444646912,1734597241013553920,569,523.217,334.745,0.8871101682521244,14.742224451522663
