section id,recording id,saccade id,start timestamp [ns],end timestamp [ns],duration [ms],amplitude [px],amplitude [deg],mean velocity [px/s],peak velocity [px/s]
3cb3853b-6aad-4e85-b17a-b6ec83a3ea61,831783b3-db8c-4694-ab40-000b7073cdd4,1860,1.734598516008853e+18,1.7345985161446769e+18,136,117.1299739970853,8.765779724601211,2370.193558366595,5921.049963046232
3cb3853b-6aad-4e85-b17a-b6ec83a3ea61,831783b3-db8c-4694-ab40-000b7073cdd4,1861,1.7345985165164849e+18,1.734598516564668e+18,48,151.32616301816716,11.276685962382013,2812.316788271596,4406.030899276308
3cb3853b-6aad-4e85-b17a-b6ec83a3ea61,831783b3-db8c-4694-ab40-000b7073cdd4,1862,1.734598516888493e+18,1.7345985170845e+18,196,79.01531677262646,5.934928269638387,3615.645306047733,9185.828349204892
3cb3853b-6aad-4e85-b17a-b6ec83a3ea61,831783b3-db8c-4694-ab40-000b7073cdd4,1863,1.734598517484545e+18,1.7345985175406438e+18,56,175.0173012859692,12.838679424024695,3304.925429667442,5347.156977028242
3cb3853b-6aad-4e85-b17a-b6ec83a3ea61,831783b3-db8c-4694-ab40-000b7073cdd4,1864,1.734598518156536e+18,1.734598518428931e+18,272,43.24718758110356,3.178604104442977,3772.2041092277946,11524.697767970094
3cb3853b-6aad-4e85-b17a-b6ec83a3ea61,831783b3-db8c-4694-ab40-000b7073cdd4,1865,1.734598518972493e+18,1.734598519024491e+18,52,228.38307744756565,16.867093942153186,4168.655710544277,6625.109508194101
3cb3853b-6aad-4e85-b17a-b6ec83a3ea61,831783b3-db8c-4694-ab40-000b7073cdd4,1866,1.734598519472603e+18,1.734598519504553e+18,32,60.144107266418956,4.431281308360275,2113.8935210759087,2514.7589120512926
3cb3853b-6aad-4e85-b17a-b6ec83a3ea61,831783b3-db8c-4694-ab40-000b7073cdd4,1867,1.7345985199926879e+18,1.734598520044529e+18,52,166.86003802823686,12.30602066908093,3370.0849194450784,5305.24992122839
3cb3853b-6aad-4e85-b17a-b6ec83a3ea61,831783b3-db8c-4694-ab40-000b7073cdd4,1868,1.73459852361256e+18,1.734598523804535e+18,192,229.34516297429147,16.860624172119177,4284.224154128719,8838.605586397263
3cb3853b-6aad-4e85-b17a-b6ec83a3ea61,831783b3-db8c-4694-ab40-000b7073cdd4,1869,1.734598523948593e+18,1.734598523980535e+18,32,42.22030387818171,3.1005338807631198,1483.4844032269757,1680.865941705209
3cb3853b-6aad-4e85-b17a-b6ec83a3ea61,831783b3-db8c-4694-ab40-000b7073cdd4,1870,1.734598524220481e+18,1.7345985242687398e+18,48,162.53390174709685,11.94947793287322,3345.7074055239295,5256.092340435376
3cb3853b-6aad-4e85-b17a-b6ec83a3ea61,831783b3-db8c-4694-ab40-000b7073cdd4,1871,1.734598525600671e+18,1.734598525656628e+18,56,198.28568690744876,14.58677929378135,3812.1145025806018,6208.663887394694
3cb3853b-6aad-4e85-b17a-b6ec83a3ea61,831783b3-db8c-4694-ab40-000b7073cdd4,1872,1.73459852633668e+18,1.734598526368606e+18,32,62.80656540316348,4.654749249511838,1931.9148001462734,2434.1676944578226
