blink id,start timestamp [ns],end timestamp [ns],duration [ms],trial_id,trial_type
338,1734859749052834316,1734859749436864316,384,5,quiet
339,1734859751376936316,1734859751704916316,328,5,quiet
340,1734859752048833316,1734859752416827316,368,5,quiet
341,1734859753588865316,1734859753968920316,380,5,quiet
342,1734859757648929316,1734859757984856316,336,5,quiet
343,1734859760896833316,1734859761280744316,384,5,quiet
344,1734859762752838316,1734859763132811316,380,5,quiet
345,1734859764444880316,1734859764804846316,360,5,quiet
346,1734859765100906316,1734859765596893316,496,5,quiet
347,1734859767100941316,1734859767476896316,376,5,quiet
348,1734859768384792316,1734859768752866316,368,5,quiet
349,1734859770208817316,1734859770560811316,352,5,quiet
350,1734859770780800316,1734859771200797316,420,5,quiet
351,1734859772372837316,1734859772780937316,408,5,quiet
352,1734859774064795316,1734859774452867316,388,5,quiet
367,1734859800636947316,1734859800940713316,304,6,quiet
368,1734859801836889316,1734859802232971316,396,6,quiet
369,1734859803608872316,1734859804016790316,408,6,quiet
370,1734859804756865316,1734859805180883316,424,6,quiet
371,1734859806508858316,1734859806908818316,400,6,quiet
372,1734859808424897316,1734859808856818316,432,6,quiet
373,1734859810524870316,1734859810884841316,360,6,quiet
374,1734859811172869316,1734859811548794316,376,6,quiet
375,1734859811800820316,1734859812272792316,472,6,quiet
376,1734859813828889316,1734859814332939316,504,6,quiet
377,1734859815468798316,1734859815916842316,448,6,quiet
378,1734859817016820316,1734859817420902316,404,6,quiet
379,1734859818304873316,1734859818712795316,408,6,quiet
380,1734859819616843316,1734859820036837316,420,6,quiet
381,1734859820861037316,1734859821232812316,372,6,quiet
382,1734859821292921316,1734859821756923316,464,6,quiet
383,1734859824184822316,1734859824580733316,396,6,quiet
384,1734859826252908316,1734859826568731316,316,6,quiet
385,1734859831024933316,1734859831344797316,320,6,quiet
386,1734859831860730316,1734859832232871316,372,6,quiet
387,1734859833932919316,1734859834344800316,412,6,quiet
388,1734859835437012316,1734859835872809316,436,6,quiet
389,1734859835936992316,1734859836436925316,500,6,quiet
390,1734859838068910316,1734859838484824316,416,6,quiet
391,1734859840424724316,1734859840796724316,372,6,quiet
392,1734859841700855316,1734859842088722316,388,6,quiet
393,1734859843264812316,1734859843652825316,388,6,quiet
394,1734859845976862316,1734859846348865316,372,6,quiet
395,1734859847832883316,1734859848244844316,412,6,quiet
396,1734859849904812316,1734859850196937316,292,6,quiet
397,1734859850200843316,1734859850601001316,400,6,quiet
398,1734859852096891316,1734859852477010316,380,6,quiet
399,1734859854452927316,1734859854852865316,400,6,quiet
400,1734859855792852316,1734859856216880316,424,6,quiet
401,1734859857888824316,1734859858280882316,392,6,quiet
402,1734859859152823316,1734859859576828316,424,6,quiet
403,1734859860372975316,1734859860784796316,412,6,quiet
404,1734859861444844316,1734859861912796316,468,6,quiet
405,1734859863060860316,1734859863508895316,448,6,quiet
406,1734859863548880316,1734859863996906316,448,6,quiet
407,1734859867132887316,1734859867484721316,352,6,quiet
408,1734859868568804316,1734859868904802316,336,6,quiet
409,1734859869380915316,1734859869816889316,436,6,quiet
410,1734859872472828316,1734859872856867316,384,6,quiet
411,1734859873196820316,1734859873644919316,448,6,quiet
412,1734859875992809316,1734859876544799316,552,6,quiet
