blink id,start timestamp [ns],end timestamp [ns],duration [ms],trial_id,trial_type
692,1732934978109841966,1732934978533862966,424,9,noisy
693,1732934978821948966,1732934979241873966,420,9,noisy
694,1732934980082005966,1732934980465894966,384,9,noisy
695,1732934981469828966,1732934981853880966,384,9,noisy
696,1732934982541888966,1732934982933878966,392,9,noisy
697,1732934983993902966,1732934984313885966,320,9,noisy
698,1732934984325812966,1732934984713855966,388,9,noisy
699,1732934985585855966,1732934985977770966,392,9,noisy
700,1732934986969863966,1732934987321774966,352,9,noisy
701,1732934989273867966,1732934989669899966,396,9,noisy
702,1732934990253872966,1732934990653880966,400,9,noisy
703,1732934991533887966,1732934991913869966,380,9,noisy
704,1732934992393862966,1732934992793953966,400,9,noisy
705,1732934993537837966,1732934993933841966,396,9,noisy
706,1732934994545889966,1732934994957870966,412,9,noisy
707,1732934995861784966,1732934996249850966,388,9,noisy
708,1732934997209977966,1732934997589842966,380,9,noisy
709,1732934997773869966,1732934998165842966,392,9,noisy
710,1732935000689853966,1732935001046034966,356,9,noisy
711,1732935001745927966,1732935002105842966,360,9,noisy
712,1732935002697844966,1732935003085858966,388,9,noisy
713,1732935003601836966,1732935004061919966,460,9,noisy
714,1732935004865937966,1732935005265878966,400,9,noisy
715,1732935005321774966,1732935005773850966,452,9,noisy
716,1732935007185872966,1732935007581790966,396,9,noisy
717,1732935008197783966,1732935008605913966,408,9,noisy
718,1732935009937887966,1732935010305861966,368,9,noisy
719,1732935011218328966,1732935011569875966,352,9,noisy
720,1732935012265858966,1732935012618043966,352,9,noisy
721,1732935013469929966,1732935013849856966,380,9,noisy
722,1732935014413887966,1732935014765869966,352,9,noisy
723,1732935015273865966,1732935015641827966,368,9,noisy
724,1732935015917938966,1732935016285899966,368,9,noisy
725,1732935017013848966,1732935017373868966,360,9,noisy
726,1732935018325856966,1732935018677829966,352,9,noisy
727,1732935019433886966,1732935019785868966,352,9,noisy
728,1732935020173888966,1732935020593871966,420,9,noisy
729,1732935021053893966,1732935021425794966,372,9,noisy
730,1732935022045860966,1732935022393797966,348,9,noisy
731,1732935022929869966,1732935023317883966,388,9,noisy
732,1732935023909872966,1732935024305861966,396,9,noisy
733,1732935025009840966,1732935025389830966,380,9,noisy
734,1732935026141810966,1732935026537879966,396,9,noisy
735,1732935028793857966,1732935029149910966,356,9,noisy
736,1732935030469876966,1732935030929896966,460,9,noisy
737,1732935031745851966,1732935032149845966,404,9,noisy
738,1732935032745892966,1732935033181734966,436,9,noisy
739,1732935033713804966,1732935034117905966,404,9,noisy
740,1732935034597914966,1732935035045866966,448,9,noisy
741,1732935035545775966,1732935036029822966,484,9,noisy
742,1732935036649900966,1732935037089935966,440,9,noisy
743,1732935037421894966,1732935037885838966,464,9,noisy
744,1732935038473873966,1732935038885866966,412,9,noisy
745,1732935039429834966,1732935039873857966,444,9,noisy
746,1732935040585865966,1732935040997832966,412,9,noisy
747,1732935041893877966,1732935042301858966,408,9,noisy
748,1732935042733841966,1732935043117843966,384,9,noisy
749,1732935043609858966,1732935044025883966,416,9,noisy
750,1732935044841864966,1732935045245858966,404,9,noisy
751,1732935045605854966,1732935045841850966,236,9,noisy
752,1732935048221855966,1732935048621831966,400,9,noisy
753,1732935048661773966,1732935049065850966,404,9,noisy
781,1732935087941806966,1732935088277780966,336,10,quiet
782,1732935088789839966,1732935089201819966,412,10,quiet
783,1732935089861866966,1732935090265912966,404,10,quiet
784,1732935090297882966,1732935090733779966,436,10,quiet
785,1732935091813839966,1732935092185853966,372,10,quiet
786,1732935092729839966,1732935093165846966,436,10,quiet
787,1732935093425857966,1732935093997778966,572,10,quiet
788,1732935094893914966,1732935095289863966,396,10,quiet
789,1732935096097831966,1732935096485831966,388,10,quiet
790,1732935097661879966,1732935098061917966,400,10,quiet
791,1732935099885925966,1732935100253871966,368,10,quiet
792,1732935100745866966,1732935101049774966,304,10,quiet
793,1732935101053772966,1732935101469851966,416,10,quiet
794,1732935101729869966,1732935102205870966,476,10,quiet
795,1732935102241869966,1732935102493938966,252,10,quiet
796,1732935105617978966,1732935106041857966,424,10,quiet
797,1732935107469886966,1732935107869874966,400,10,quiet
798,1732935109953853966,1732935110345867966,392,10,quiet
799,1732935113290009966,1732935113657874966,368,10,quiet
800,1732935116129859966,1732935116485799966,356,10,quiet
801,1732935118609866966,1732935119013855966,404,10,quiet
802,1732935119277766966,1732935119685869966,408,10,quiet
803,1732935123317926966,1732935123773778966,456,10,quiet
804,1732935126473855966,1732935126909847966,436,10,quiet
805,1732935127209920966,1732935127665848966,456,10,quiet
806,1732935129733929966,1732935130161860966,428,10,quiet
807,1732935130469849966,1732935130853811966,384,10,quiet
808,1732935130869845966,1732935131365783966,496,10,quiet
809,1732935133173844966,1732935133541799966,368,10,quiet
810,1732935134617843966,1732935135065870966,448,10,quiet
811,1732935141333863966,1732935141701843966,368,10,quiet
812,1732935144297934966,1732935144701780966,404,10,quiet
813,1732935150669954966,1732935150945844966,276,10,quiet
814,1732935150949863966,1732935151361948966,412,10,quiet
815,1732935152773855966,1732935153190193966,416,10,quiet
816,1732935153485887966,1732935153813933966,328,10,quiet
817,1732935155049943966,1732935155317984966,268,10,quiet
818,1732935155321854966,1732935155677872966,356,10,quiet
819,1732935156117869966,1732935156457884966,340,10,quiet
820,1732935161841848966,1732935162225855966,384,10,quiet
821,1732935163873881966,1732935164233857966,360,10,quiet
822,1732935164897863966,1732935165249913966,352,10,quiet
823,1732935165981778966,1732935166341854966,360,10,quiet
824,1732935166917866966,1732935167361855966,444,10,quiet
825,1732935169017988966,1732935169593936966,576,10,quiet
826,1732935169949842966,1732935170365869966,416,10,quiet
827,1732935170665874966,1732935171061799966,396,10,quiet
828,1732935171489871966,1732935171941759966,452,10,quiet
829,1732935173989877966,1732935174441868966,452,10,quiet
830,1732935175313913966,1732935175689865966,376,10,quiet
831,1732935177013875966,1732935177421835966,408,10,quiet
832,1732935178405839966,1732935178813937966,408,10,quiet
833,1732935185149862966,1732935185437917966,288,10,quiet
834,1732935185441919966,1732935185885845966,444,10,quiet
856,1732935213341784966,1732935213681862966,340,11,noisy
857,1732935214785897966,1732935215105833966,320,11,noisy
858,1732935215521962966,1732935215885995966,364,11,noisy
859,1732935217733862966,1732935218093910966,360,11,noisy
860,1732935219101808966,1732935219449847966,348,11,noisy
861,1732935220693776966,1732935221077940966,384,11,noisy
862,1732935221621979966,1732935222077861966,456,11,noisy
863,1732935223281865966,1732935223725925966,444,11,noisy
864,1732935224205894966,1732935224621805966,416,11,noisy
865,1732935226237895966,1732935226665885966,428,11,noisy
866,1732935227857861966,1732935228261852966,404,11,noisy
867,1732935229857880966,1732935230233887966,376,11,noisy
868,1732935231905841966,1732935232317767966,412,11,noisy
869,1732935233730017966,1732935234145875966,416,11,noisy
870,1732935235705861966,1732935235937846966,232,11,noisy
871,1732935237605893966,1732935237989854966,384,11,noisy
872,1732935240393868966,1732935240733779966,340,11,noisy
873,1732935241409850966,1732935241793844966,384,11,noisy
874,1732935243417873966,1732935243701769966,284,11,noisy
875,1732935245133931966,1732935245505857966,372,11,noisy
876,1732935247045943966,1732935247397835966,352,11,noisy
877,1732935247993870966,1732935248369883966,376,11,noisy
878,1732935248713866966,1732935249133866966,420,11,noisy
879,1732935250845840966,1732935251173821966,328,11,noisy
880,1732935252133813966,1732935252513839966,380,11,noisy
881,1732935253089899966,1732935253473855966,384,11,noisy
882,1732935257989776966,1732935258397906966,408,11,noisy
883,1732935258833877966,1732935259241819966,408,11,noisy
884,1732935265441776966,1732935265809786966,368,11,noisy
885,1732935269477770966,1732935269862003966,384,11,noisy
886,1732935274373829966,1732935274737792966,364,11,noisy
887,1732935276105878966,1732935276509859966,404,11,noisy
888,1732935278441779966,1732935278881853966,440,11,noisy
889,1732935288337851966,1732935288557857966,220,11,noisy
890,1732935289037886966,1732935289405845966,368,11,noisy
891,1732935289877780966,1732935290277870966,400,11,noisy
892,1732935290969844966,1732935291341848966,372,11,noisy
893,1732935291781872966,1732935292177843966,396,11,noisy
894,1732935292545851966,1732935292965928966,420,11,noisy
895,1732935293449876966,1732935293894059966,444,11,noisy
896,1732935295529853966,1732935295885979966,356,11,noisy
897,1732935296901883966,1732935297309841966,408,11,noisy
898,1732935300601873966,1732935300937941966,336,11,noisy
899,1732935302721884966,1732935303133859966,412,11,noisy
900,1732935304637856966,1732935304997844966,360,11,noisy
917,1732935329410023966,1732935329665838966,256,12,quiet
918,1732935329669896966,1732935330029895966,360,12,quiet
919,1732935331085879966,1732935331433855966,348,12,quiet
920,1732935334661844966,1732935335005865966,344,12,quiet
921,1732935336857840966,1732935337261825966,404,12,quiet
922,1732935339677891966,1732935340377825966,700,12,quiet
923,1732935340729862966,1732935341109911966,380,12,quiet
924,1732935341917845966,1732935342385889966,468,12,quiet
925,1732935343349929966,1732935343737861966,388,12,quiet
926,1732935344529811966,1732935344929877966,400,12,quiet
927,1732935345389894966,1732935345781910966,392,12,quiet
928,1732935346753886966,1732935347158773966,405,12,quiet
929,1732935351725830966,1732935352033780966,308,12,quiet
930,1732935354957785966,1732935355333925966,376,12,quiet
931,1732935358949820966,1732935359337876966,388,12,quiet
932,1732935361417851966,1732935361793993966,376,12,quiet
933,1732935366217941966,1732935366589859966,372,12,quiet
934,1732935366757869966,1732935367193878966,436,12,quiet
935,1732935367661779966,1732935368113935966,452,12,quiet
936,1732935370269743966,1732935370677861966,408,12,quiet
937,1732935372269874966,1732935372665863966,396,12,quiet
938,1732935373673922966,1732935374077851966,404,12,quiet
939,1732935374969938966,1732935375393870966,424,12,quiet
940,1732935378922109966,1732935379393842966,472,12,quiet
941,1732935380397873966,1732935380745926966,348,12,quiet
942,1732935381257872966,1732935381657794966,400,12,quiet
943,1732935381925984966,1732935382325861966,400,12,quiet
944,1732935382337857966,1732935382825932966,488,12,quiet
945,1732935383937961966,1732935384385878966,448,12,quiet
946,1732935387849846966,1732935388225914966,376,12,quiet
947,1732935389009822966,1732935389437865966,428,12,quiet
948,1732935391129856966,1732935391529966966,400,12,quiet
949,1732935393109866966,1732935393465951966,356,12,quiet
950,1732935394485883966,1732935394841786966,356,12,quiet
951,1732935395590063966,1732935395933980966,344,12,quiet
952,1732935396313841966,1732935396693870966,380,12,quiet
953,1732935396993865966,1732935397333760966,340,12,quiet
954,1732935398053935966,1732935398449926966,396,12,quiet
955,1732935399581833966,1732935399965867966,384,12,quiet
956,1732935400829867966,1732935401165900966,336,12,quiet
957,1732935402041786966,1732935402381884966,340,12,quiet
958,1732935402837859966,1732935403221868966,384,12,quiet
959,1732935404761778966,1732935405145947966,384,12,quiet
960,1732935406529880966,1732935406909852966,380,12,quiet
961,1732935409305833966,1732935409741847966,436,12,quiet
962,1732935414933906966,1732935415253856966,320,12,quiet
963,1732935417565875966,1732935417925854966,360,12,quiet
964,1732935419277952966,1732935419833834966,556,12,quiet
965,1732935427521877966,1732935427909850966,388,12,quiet
966,1732935429529823966,1732935429925853966,396,12,quiet
967,1732935433381803966,1732935433665870966,284,12,quiet
968,1732935433669853966,1732935434025813966,356,12,quiet
969,1732935435405837966,1732935435753919966,348,12,quiet
970,1732935437301743966,1732935437653803966,352,12,quiet
971,1732935438849858966,1732935439149838966,300,12,quiet
972,1732935444105870966,1732935444441869966,336,12,quiet
973,1732935445641884966,1732935445978090966,336,12,quiet
974,1732935451385858966,1732935451781873966,396,12,quiet
975,1732935458577886966,1732935458909841966,332,12,quiet
976,1732935458913983966,1732935459381867966,468,12,quiet
977,1732935459629897966,1732935460025926966,396,12,quiet
978,1732935460546086966,1732935460937977966,392,12,quiet
979,1732935465221892966,1732935465549880966,328,12,quiet
980,1732935466193941966,1732935466605838966,412,12,quiet
981,1732935466985841966,1732935467365884966,380,12,quiet
982,1732935469061781966,1732935469409964966,348,12,quiet
983,1732935470525970966,1732935470901889966,376,12,quiet
984,1732935471869936966,1732935472265861966,396,12,quiet
985,1732935473273788966,1732935473645864966,372,12,quiet
986,1732935479245773966,1732935479585860966,340,12,quiet
987,1732935480038163966,1732935480513865966,476,12,quiet
988,1732935480661794966,1732935480997763966,336,12,quiet
989,1732935481597759966,1732935482026001966,428,12,quiet
