fixation id,start timestamp [ns],end timestamp [ns],fixation on face
698,1732934314321862966,1732934314450888960,False
699,1732934314577860966,1732934314802793984,False
700,1732934314833900966,1732934315014782976,False
701,1732934315057867966,1732934315278862848,False
702,1732934315305839966,1732934315954831872,False
703,1732934316085900966,1732934316247045888,False
704,1732934316309803966,1732934316634844928,False
705,1732934316669874966,1732934317070902016,False
706,1732934317125917966,1732934317290887936,False
707,1732934317333872966,1732934317562812928,False
708,1732934317581853966,1732934317886785024,False
709,1732934317921901966,1732934318162761984,False
710,1732934318193843966,1732934318462793984,False
711,1732934318577772966,1732934319706827776,False
712,1732934319805857966,1732934320242895872,False
713,1732934320265882966,1732934320510923008,False
714,1732934320537879966,1732934320606758912,False
715,1732934320633872966,1732934320882865920,False
716,1732934320913950966,1732934321150848000,False
717,1732934321173877966,1732934321594918912,False
718,1732934321733835966,1732934321902862848,False
719,1732934321933889966,1732934322322841856,False
720,1732934322549876966,1732934323874843904,False
721,1732934323901822966,1732934324094981888,False
722,1732934324129963966,1732934324566827776,False
723,1732934324601854966,1732934324762859008,False
724,1732934324793800966,1732934324950836992,False
725,1732934324981785966,1732934325222865920,False
726,1732934325261837966,1732934325434851840,False
727,1732934325521866966,1732934325674884864,False
728,1732934325721853966,1732934325923348992,False
729,1732934325957950966,1732934326290832896,False
730,1732934326329845966,1732934326610906880,False
731,1732934326725802966,1732934326998807808,False
732,1732934327041866966,1732934327174856960,False
733,1732934327313926966,1732934327666862848,False
734,1732934327777765966,1732934327954900992,False
735,1732934327997831966,1732934328090872832,False
736,1732934328453844966,1732934328526985984,False
737,1732934328565913966,1732934328766974976,False
738,1732934328813752966,1732934328982770944,False
739,1732934329153796966,1732934329254926848,False
740,1732934329413882966,1732934329802880000,False
741,1732934329853957966,1732934330334850816,False
742,1732934330457842966,1732934330638861824,False
743,1732934330705877966,1732934330774849792,False
744,1732934330793858966,1732934331018866944,False
745,1732934331213759966,1732934331350902016,False
746,1732934331385864966,1732934332266823936,False
747,1732934332313889966,1732934332446877952,True
748,1732934332473891966,1732934332686844928,False
749,1732934332713867966,1732934333006889984,False
750,1732934333181782966,1732934333306852864,False
751,1732934333337958966,1732934334658861824,False
752,1732934334830028966,1732934334998864896,False
753,1732934335033855966,1732934335186868992,False
754,1732934335345838966,1732934335706857984,False
755,1732934335741743966,1732934337822849792,False
756,1732934337873872966,1732934338230859776,False
757,1732934338313782966,1732934338431099904,False
758,1732934338645884966,1732934338846789888,False
759,1732934338901779966,1732934340150758912,False
760,1732934340173869966,1732934341114875904,True
761,1732934341313882966,1732934341374778880,False
762,1732934341733878966,1732934343174963968,False
763,1732934343341822966,1732934344642843904,False
764,1732934344833864966,1732934345002771968,False
765,1732934345065938966,1732934345894898944,False
766,1732934346093873966,1732934347086905856,True
767,1732934347249893966,1732934347510854912,False
768,1732934347565875966,1732934348262987776,False
769,1732934348441771966,1732934348562870784,False
770,1732934348753856966,1732934349478855936,False
771,1732934349525909966,1732934349854905856,True
772,1732934349901852966,1732934350402862848,False
773,1732934350545859966,1732934350714841856,False
774,1732934350941867966,1732934351030849792,False
775,1732934351181877966,1732934351250838016,False
776,1732934351453911966,1732934351538887936,False
777,1732934351825998966,1732934351902827008,False
778,1732934352241857966,1732934352306871808,False
779,1732934352393868966,1732934353178845952,False
780,1732934353233864966,1732934353918870784,False
781,1732934353994027966,1732934354182788864,False
782,1732934354221872966,1732934354682880000,False
783,1732934354837846966,1732934355270888960,False
784,1732934355445866966,1732934355866906880,False
785,1732934355901885966,1732934356402853888,False
786,1732934356565880966,1732934357218985984,False
787,1732934357249858966,1732934357894857984,False
788,1732934358097835966,1732934359250895872,False
789,1732934359433801966,1732934359554926848,False
790,1732934359801884966,1732934360114822912,True
791,1732934360153856966,1732934360334940928,False
792,1732934360365913966,1732934360738900992,False
793,1732934360769888966,1732934361110862848,False
794,1732934361269843966,1732934361667380992,False
795,1732934361693848966,1732934362302914816,False
796,1732934362349773966,1732934363322878976,False
797,1732934363541887966,1732934363706856960,False
798,1732934363741780966,1732934364242863872,False
799,1732934364289849966,1732934364734895872,False
800,1732934364757931966,1732934365586789888,False
801,1732934365765873966,1732934366550867968,False
802,1732934366605832966,1732934366842787840,False
803,1732934366873859966,1732934366970782976,False
804,1732934367017880966,1732934367346899968,False
805,1732934367369969966,1732934367542845952,False
806,1732934367693863966,1732934368738881024,False
807,1732934368789794966,1732934369414859776,False
808,1732934369521865966,1732934369846895872,False
809,1732934369905901966,1732934371146886912,False
810,1732934371293851966,1732934371562759936,False
811,1732934371597895966,1732934371874865920,False
812,1732934372005841966,1732934372574905856,False
813,1732934372613868966,1732934373074913792,False
814,1732934373105901966,1732934373354856960,False
815,1732934373377900966,1732934373922854912,False
816,1732934373953873966,1732934374150838016,False
817,1732934374205853966,1732934374550838784,False
818,1732934374701856966,1732934374986886912,False
819,1732934375021837966,1732934380274870784,False
820,1732934380405841966,1732934381534803968,False
821,1732934381693966966,1732934383758848000,False
822,1732934383913895966,1732934385986848000,False
823,1732934386065829966,1732934386782830848,False
824,1732934386821850966,1732934387658760960,True
825,1732934387845905966,1732934388326910976,False
826,1732934388529885966,1732934388954838784,False
827,1732934390009853966,1732934390542853888,False
828,1732934390689873966,1732934391650838784,False
829,1732934391829880966,1732934392442865920,False
830,1732934392621856966,1732934392782859008,False
831,1732934392809939966,1732934393022843904,False
832,1732934393073838966,1732934393406977792,False
833,1732934393645837966,1732934393994852864,False
834,1732934394029901966,1732934394670859008,False
835,1732934394833881966,1732934394998859776,False
836,1732934395025791966,1732934395158870784,False
837,1732934395213848966,1732934395926835968,False
838,1732934396125862966,1732934396286845952,False
839,1732934396309854966,1732934397486843904,False
840,1732934397701763966,1732934398302779904,False
841,1732934398353902966,1732934398518834944,False
842,1732934398689960966,1732934398778795008,True
843,1732934398797957966,1732934399034875904,False
844,1732934399085863966,1732934399818860800,False
845,1732934399981859966,1732934400986795008,False
846,1732934401033822966,1732934401554855936,False
847,1732934401729899966,1732934402394969856,True
848,1732934402569847966,1732934402714846976,False
849,1732934402757781966,1732934403326889984,False
850,1732934403513840966,1732934406094839808,False
851,1732934406297852966,1732934406874969856,False
852,1732934406901853966,1732934407514937856,True
853,1732934407545928966,1732934407782863872,False
854,1732934407989776966,1732934408266907904,False
855,1732934408301869966,1732934409790863872,False
856,1732934409946186966,1732934411646872832,False
857,1732934411781765966,1732934412102926848,False
858,1732934412153872966,1732934412742856960,False
859,1732934412889850966,1732934413702863872,False
860,1732934413729879966,1732934414138895872,False
861,1732934414189924966,1732934414558916864,False
862,1732934414613886966,1732934414850855936,False
863,1732934414881867966,1732934415038894848,True
864,1732934415165777966,1732934416902768896,True
865,1732934417081885966,1732934418318881792,False
866,1732934418481847966,1732934418794913024,False
867,1732934418821783966,1732934419890853888,False
868,1732934420054154966,1732934420594875904,False
869,1732934420641860966,1732934420986923008,False
870,1732934421033881966,1732934421238852864,False
871,1732934421365837966,1732934421954862848,False
872,1732934421985852966,1732934422318841856,False
873,1732934422413866966,1732934422698822912,False
874,1732934422725789966,1732934422886821888,False
875,1732934422925792966,1732934423086769920,False
876,1732934423109895966,1732934423310907904,False
877,1732934423349909966,1732934423582875904,False
878,1732934423617939966,1732934423726894848,False
879,1732934423761893966,1732934424246821888,False
880,1732934424381760966,1732934424602951936,False
881,1732934424621902966,1732934424774848000,False
882,1732934424801859966,1732934425054881792,False
883,1732934425085858966,1732934425594905856,False
884,1732934425629825966,1732934425978875904,False
885,1732934426005861966,1732934426146785024,False
886,1732934426169880966,1732934426326854912,False
887,1732934426361859966,1732934426530923776,False
888,1732934426557908966,1732934426834834944,False
889,1732934426941859966,1732934427106906880,False
890,1732934427129961966,1732934427254833920,False
891,1732934427433839966,1732934427602873856,False
892,1732934427621850966,1732934428082866944,False
893,1732934428201892966,1732934428362940928,False
894,1732934428389908966,1732934428554913792,False
895,1732934428581783966,1732934429054923008,False
896,1732934429090044966,1732934429338848000,False
897,1732934429357859966,1732934429606844928,False
898,1732934429645843966,1732934429758891776,False
899,1732934429885857966,1732934430134883840,False
900,1732934430173890966,1732934430306868992,False
901,1732934430509838966,1732934430634849024,False
902,1732934430677767966,1732934430930884864,False
903,1732934431109861966,1732934431942841856,False
904,1732934431969844966,1732934432194897920,False
905,1732934432233918966,1732934432354889984,False
906,1732934432389779966,1732934432650836992,False
907,1732934432729862966,1732934432878913024,False
908,1732934432929928966,1732934433350854912,False
909,1732934433385941966,1732934433558850816,False
910,1732934433605850966,1732934433710861824,False
911,1732934433929869966,1732934434250913024,False
912,1732934434481864966,1732934434586766848,False
913,1732934434845794966,1732934435382817792,False
914,1732934435505778966,1732934435698859776,False
915,1732934435721851966,1732934436222866944,False
916,1732934436261870966,1732934436382787840,False
917,1732934436421856966,1732934436498886912,False
918,1732934436637899966,1732934436962785024,False
919,1732934436993857966,1732934437214734848,False
920,1732934437249840966,1732934437346863872,False
921,1732934437509858966,1732934437646856960,False
922,1732934437825848966,1732934438094766848,False
923,1732934438129873966,1732934438326763776,False
924,1732934438361876966,1732934438534855936,False
925,1732934438585864966,1732934439026863872,False
926,1732934439073831966,1732934439206979840,False
927,1732934439245877966,1732934439662765824,False
928,1732934439681786966,1732934439886798848,False
929,1732934439921917966,1732934440102793984,False
930,1732934440129905966,1732934440246787840,False
931,1732934440397856966,1732934440570855936,False
932,1732934440593889966,1732934440774860800,False
933,1732934440793877966,1732934440942976000,False
934,1732934440985824966,1732934441094881024,False
935,1732934441145864966,1732934441374785024,False
936,1732934441405850966,1732934441590862848,False
937,1732934441629888966,1732934441714846976,False
938,1732934441857849966,1732934442334855936,False
939,1732934442545852966,1732934442910836992,False
940,1732934442945910966,1732934443270905856,False
941,1732934443313881966,1732934443606877952,False
942,1732934443638069966,1732934444178854912,False
943,1732934444297937966,1732934444694875904,False
944,1732934444729857966,1732934444874855936,False
945,1732934445185862966,1732934445370938880,False
946,1732934445393865966,1732934445510984960,False
947,1732934445625885966,1732934445846875904,False
948,1732934445878274966,1732934446094843904,False
949,1732934446137851966,1732934446350810880,False
950,1732934446378399966,1732934446670862848,False
951,1732934446713872966,1732934446886823936,False
952,1732934447053847966,1732934447322870016,False
953,1732934447349753966,1732934447682785792,False
954,1732934447721854966,1732934447886884864,False
955,1732934447917844966,1732934448022844928,False
956,1732934448057796966,1732934448274856960,False
957,1732934448313834966,1732934448474806784,False
958,1732934448513920966,1732934448798812928,False
959,1732934448845927966,1732934449118878976,False
960,1732934449141869966,1732934449330867968,False
961,1732934449361891966,1732934449562903808,False
962,1732934449705849966,1732934449946872832,False
963,1732934449989881966,1732934450146987776,False
964,1732934450281775966,1732934450490833920,False
965,1732934450605801966,1732934450810836992,False
966,1732934450945867966,1732934451362786816,False
967,1732934451945927966,1732934452138852864,False
968,1732934452177820966,1732934452314853888,False
969,1732934452373790966,1732934452630892800,False
970,1732934452713876966,1732934452798862848,False
971,1732934452969871966,1732934453066870784,False
972,1732934453229922966,1732934453294907904,False
973,1732934453549839966,1732934453754875904,False
974,1732934453797872966,1732934453966793984,False
975,1732934454013852966,1732934454362782976,False
976,1732934454405919966,1732934454590859008,False
977,1732934454717915966,1732934455522856960,False
978,1732934455565867966,1732934455782909952,False
979,1732934455897878966,1732934456250770944,False
980,1732934456273877966,1732934456446785024,False
981,1732934456485792966,1732934456898833920,False
982,1732934457057795966,1732934458286849024,False
983,1732934458433858966,1732934458782854912,True
984,1732934458941869966,1732934459262877952,True
985,1732934459281872966,1732934459734856960,True
986,1732934459753933966,1732934459918856960,False
987,1732934460077860966,1732934460354849024,False
988,1732934460373921966,1732934461350857984,False
989,1732934461518024966,1732934462502829824,False
990,1732934462670029966,1732934464158906880,True
991,1732934464305844966,1732934465726868992,False
992,1732934465905906966,1732934467290900992,False
993,1732934467477840966,1732934469370844928,False
994,1732934469541768966,1732934470995085824,False
995,1732934471197767966,1732934472206870016,False
996,1732934472385886966,1732934473854836992,False
997,1732934474021774966,1732934475518870016,False
998,1732934475569883966,1732934476206872832,False
999,1732934476241760966,1732934476610833920,False
1000,1732934476705987966,1732934477398923008,False
1001,1732934477701877966,1732934478086795008,False
1002,1732934478361796966,1732934478530842880,False
1003,1732934478549850966,1732934479346812928,False
1004,1732934479545895966,1732934479926956800,False
1005,1732934480161785966,1732934481426886912,False
1006,1732934481601854966,1732934482142880000,False
1007,1732934482161848966,1732934482758782976,False
1008,1732934482949906966,1732934483646857984,True
1009,1732934483693914966,1732934483986865920,False
1010,1732934484017856966,1732934484254874880,False
1011,1732934484485876966,1732934485926857984,False
1012,1732934486065769966,1732934486794848000,False
1013,1732934486825872966,1732934487070771968,False
1014,1732934487233850966,1732934489058857984,False
1015,1732934489089837966,1732934489262891008,False
1016,1732934489441964966,1732934490098903808,False
1017,1732934490129887966,1732934490270852864,False
1018,1732934490409860966,1732934490550849024,True
1019,1732934490601856966,1732934490786895872,False
1020,1732934490829880966,1732934491334909952,False
1021,1732934491369924966,1732934491802789888,False
1022,1732934491849849966,1732934492550766848,False
1023,1732934492637860966,1732934493722873856,False
1024,1732934493757916966,1732934494218886912,False
1025,1732934494449923966,1732934494694781952,False
1026,1732934494721846966,1732934495186798848,False
1027,1732934495217880966,1732934495626867968,False
1028,1732934495757832966,1732934496206902016,False
1029,1732934496257891966,1732934496626882816,False
1030,1732934496673870966,1732934496822870016,False
1031,1732934496973853966,1732934497366780928,False
1032,1732934497421857966,1732934498810846976,False
1033,1732934498961882966,1732934499230866944,False
1034,1732934499277866966,1732934499742761984,False
1035,1732934499781844966,1732934500010875904,False
1036,1732934500213962966,1732934500446877952,False
1037,1732934500493841966,1732934500722735872,False
1038,1732934500741832966,1732934501043145984,False
1039,1732934501081873966,1732934501358795776,False
1040,1732934501517928966,1732934501682871808,False
1041,1732934501705779966,1732934502178909952,False
1042,1732934502234249966,1732934502738924800,True
1043,1732934502925879966,1732934503050859008,False
1044,1732934503081856966,1732934503274878976,False
1045,1732934503437871966,1732934504922856960,True
1046,1732934505069838966,1732934505678857984,False
1047,1732934505713839966,1732934505890857984,False
1048,1732934505921881966,1732934506186833920,False
1049,1732934506385887966,1732934506902848000,True
1050,1732934507077861966,1732934508806864896,True
1051,1732934508949873966,1732934509395150848,True
1052,1732934509437862966,1732934510358874880,False
1053,1732934510517992966,1732934511606849792,True
1054,1732934511677924966,1732934512682776832,True
1055,1732934512809850966,1732934514174908928,True
1056,1732934514337851966,1732934515570825984,True
1057,1732934515741768966,1732934516750902784,True
1058,1732934516909845966,1732934518470764800,True
1059,1732934518657868966,1732934520034924800,True
1060,1732934520181858966,1732934520578903808,False
1061,1732934520633899966,1732934521198856960,False
1062,1732934521365851966,1732934522770871808,True
1063,1732934522973861966,1732934523146931968,True
1064,1732934523373850966,1732934524126775808,True
1065,1732934524313868966,1732934525370872832,False
1066,1732934525541845966,1732934526066852864,True
1067,1732934526085849966,1732934526274862848,True
1068,1732934526405839966,1732934526550882816,False
1069,1732934526585842966,1732934526766777856,False
1070,1732934526821760966,1732934527066767872,False
1071,1732934527113855966,1732934527187443968,False
1072,1732934527361862966,1732934527482856960,False
1073,1732934527541811966,1732934528090849024,False
1074,1732934528485853966,1732934528642903808,True
1075,1732934528665858966,1732934528854882816,False
1076,1732934528905946966,1732934529246856960,True
1077,1732934529425906966,1732934529570867968,False
1078,1732934529617840966,1732934529834919936,False
1079,1732934529861856966,1732934530146838784,False
1080,1732934530177874966,1732934530370856960,False
1081,1732934530505868966,1732934530690885888,False
1082,1732934530741896966,1732934530942849792,False
1083,1732934530977980966,1732934531494852864,True
1084,1732934531673856966,1732934532526830848,False
1085,1732934532709787966,1732934534350871808,True
1086,1732934534505871966,1732934535042861824,False
1087,1732934535089841966,1732934535574834944,False
1088,1732934535593880966,1732934535698937856,True
1089,1732934535905845966,1732934537186856960,True
1090,1732934537669897966,1732934537794896896,False
1091,1732934537873842966,1732934538426895872,True
1092,1732934538981889966,1732934539598892800,True
1093,1732934539757883966,1732934540618838784,True
1094,1732934540781759966,1732934542158958848,False
1095,1732934542333851966,1732934542922864896,True
1096,1732934542961858966,1732934543178871808,False
1097,1732934543369810966,1732934544134927872,True
1098,1732934544313893966,1732934545970962944,True
1099,1732934546133854966,1732934546314774784,True
1100,1732934546353767966,1732934546882770944,False
1101,1732934547017835966,1732934547358870784,False
1102,1732934547397767966,1732934547610835968,False
1103,1732934547653856966,1732934547926905856,False
1104,1732934547973872966,1732934548234861824,False
1105,1732934548261899966,1732934548458857984,False
1106,1732934548493909966,1732934548690881792,False
1107,1732934548729877966,1732934549246865920,False
1108,1732934549405832966,1732934549582788864,False
1109,1732934549617891966,1732934549970829824,False
1110,1732934549997915966,1732934550378894848,False
1111,1732934550414074966,1732934550626871808,False
1112,1732934550649856966,1732934550734766848,False
1113,1732934550837859966,1732934551083154944,False
1114,1732934551145868966,1732934551314849792,False
1115,1732934551373879966,1732934551478848000,False
1116,1732934551517838966,1732934551698838016,False
1117,1732934551881773966,1732934551978849792,False
1118,1732934552013872966,1732934552502777856,False
1119,1732934552609762966,1732934552730870784,False
1120,1732934552761849966,1732934553266864896,False
1121,1732934553321815966,1732934553446854912,False
1122,1732934553593890966,1732934553830883840,False
1123,1732934553861856966,1732934554514840832,False
1124,1732934554549825966,1732934554634853888,False
1125,1732934554745864966,1732934554898902784,False
1126,1732934554929843966,1732934555178846976,False
1127,1732934555209893966,1732934555426872832,False
1128,1732934555449888966,1732934555558861824,False
1129,1732934555701859966,1732934555898824960,False
1130,1732934555925879966,1732934556146885888,False
1131,1732934556185927966,1732934556714893824,False
1132,1732934556757979966,1732934556886849024,False
1133,1732934557041873966,1732934557170857984,False
1134,1732934557198387966,1732934557318865920,False
1135,1732934557358141966,1732934557742871808,False
1136,1732934557781853966,1732934557922868992,False
1137,1732934557961777966,1732934558134841856,False
1138,1732934558173860966,1732934558302914816,False
1139,1732934558485859966,1732934559142852864,False
1140,1732934559265900966,1732934559470898944,False
1141,1732934559501848966,1732934559566834944,False
1142,1732934559589845966,1732934559890865920,False
1143,1732934559921911966,1732934560155149824,False
1144,1732934560201799966,1732934560350900992,False
1145,1732934560389858966,1732934560550860800,False
1146,1732934560793888966,1732934561086766848,False
1147,1732934561121877966,1732934561250881792,False
1148,1732934561413842966,1732934562238840832,False
1149,1732934562353865966,1732934562662797824,False
1150,1732934562697957966,1732934563346850816,False
1151,1732934563790060966,1732934564030774784,False
1152,1732934564069750966,1732934564190865920,False
1153,1732934564229879966,1732934564486771968,False
1154,1732934564517996966,1732934565006905856,False
1155,1732934565225795966,1732934565314844928,False
1156,1732934565341781966,1732934565406779904,False
1157,1732934565681938966,1732934565942886912,False
1158,1732934565981789966,1732934566810851840,False
1159,1732934566829869966,1732934568254956800,False
1160,1732934568393868966,1732934568858814976,False
1161,1732934568917905966,1732934569162771968,False
1162,1732934569181936966,1732934570018735872,False
1163,1732934570045845966,1732934570234908928,False
1164,1732934570345859966,1732934570530927872,False
1165,1732934570589922966,1732934570654881792,False
1166,1732934570693878966,1732934570859054848,False
1167,1732934570981883966,1732934571310830848,False
1168,1732934571345864966,1732934571614843904,False
1169,1732934571805869966,1732934571990880000,False
1170,1732934572017894966,1732934572562768896,True
1171,1732934572713836966,1732934573654832896,False
1172,1732934573893869966,1732934574946761984,False
1173,1732934575053858966,1732934575190777856,False
1174,1732934575218276966,1732934576442917888,True
1175,1732934576553868966,1732934576782824960,True
1176,1732934576941864966,1732934577514892800,False
1177,1732934577565762966,1732934577770884864,False
1178,1732934578189855966,1732934578258863872,False
1179,1732934578470018966,1732934578698899968,False
1180,1732934578741802966,1732934579306854912,False
1181,1732934579349870966,1732934579786816000,False
1182,1732934579913850966,1732934580050850816,False
1183,1732934580245897966,1732934580406800896,False
1184,1732934580453899966,1732934580954945024,False
1185,1732934581133851966,1732934581938873856,True
1186,1732934582141787966,1732934583006785792,True
1187,1732934583205769966,1732934583610726912,False
1188,1732934583661767966,1732934584654843904,True
1189,1732934584701865966,1732934585210863872,False
1190,1732934585486137966,1732934585542853888,False
1191,1732934586233848966,1732934586358865920,False
1192,1732934586778674966,1732934586974908928,False
1193,1732934587005872966,1732934587302786816,False
1194,1732934587349987966,1732934587546778880,True
1195,1732934587741877966,1732934587990886912,False
1196,1732934588021850966,1732934588306899968,True
1197,1732934588341857966,1732934588482900992,False
1198,1732934588529788966,1732934588742779904,False
1199,1732934588849849966,1732934589154907904,False
1200,1732934589189889966,1732934589754881792,False
1201,1732934589913893966,1732934590762764800,False
1202,1732934590929904966,1732934592086848000,True
1203,1732934592289851966,1732934592802853888,True
1204,1732934592977924966,1732934593342839808,False
1205,1732934593369888966,1732934593730857984,False
1206,1732934593773841966,1732934594502859008,True
1207,1732934594649878966,1732934598634859008,False
1208,1732934598777930966,1732934600710831872,True
1209,1732934600845787966,1732934601090849792,False
1210,1732934601125846966,1732934601386785792,False
1211,1732934601409853966,1732934601538881792,False
1212,1732934601585832966,1732934602010726912,False
1213,1732934602181865966,1732934602678873856,False
1214,1732934602941850966,1732934604450876928,True
1215,1732934604497870966,1732934604690848000,False
1216,1732934604709835966,1732934605326845952,False
1217,1732934605449859966,1732934605618966784,False
1218,1732934605666006966,1732934606426886912,False
1219,1732934606681855966,1732934607182849024,False
1220,1732934607221778966,1732934607342972928,False
1221,1732934607473841966,1732934607726782976,False
1222,1732934607769865966,1732934607958859776,False
1223,1732934608005850966,1732934608778827776,False
1224,1732934608901904966,1732934609078871808,False
1225,1732934609129931966,1732934609254832896,False
1226,1732934609469882966,1732934609646792960,False
1227,1732934609685870966,1732934609810849792,False
1228,1732934610009861966,1732934611302804992,True
1229,1732934611453979966,1732934611662846976,False
1230,1732934611701975966,1732934611878844928,False
1231,1732934611925840966,1732934613350908928,True
1232,1732934613461787966,1732934617814867968,True
1233,1732934617981767966,1732934618250900992,False
1234,1732934618273857966,1732934619322849792,True
1235,1732934619549741966,1732934619763110912,False
1236,1732934619937858966,1732934620170838016,False
1237,1732934620449850966,1732934620618872832,False
1238,1732934620673877966,1732934621214851840,False
1239,1732934621381843966,1732934622554830848,True
1240,1732934622693781966,1732934623330853888,False
1241,1732934623589867966,1732934623750852864,False
1242,1732934623785889966,1732934623958895872,False
1243,1732934623993855966,1732934624106875904,False
1244,1732934624273858966,1732934624386844928,False
1245,1732934624501855966,1732934624614886912,False
1246,1732934624841873966,1732934625034891776,False
1247,1732934625097783966,1732934625254844928,False
1248,1732934625281771966,1732934625858832896,False
1249,1732934626017915966,1732934626170724864,False
1250,1732934626213841966,1732934626334845952,False
1251,1732934626373867966,1732934626702884864,False
1252,1732934626869854966,1732934627102863872,False
1253,1732934627137859966,1732934627782770944,False
1254,1732934628005904966,1732934628134876928,False
1255,1732934628189873966,1732934628850859008,False
1256,1732934628905856966,1732934629050876928,False
1257,1732934629197911966,1732934629306952960,False
1258,1732934629341842966,1732934629690839808,False
1259,1732934629853976966,1732934630322908928,True
1260,1732934630361755966,1732934631054904832,False
1261,1732934631177879966,1732934631898774016,False
1262,1732934632021873966,1732934632154844928,False
1263,1732934632181855966,1732934632366967808,False
1264,1732934632397896966,1732934633066898944,False
1265,1732934633213849966,1732934634022843904,False
1266,1732934634053854966,1732934634362880000,False
1267,1732934634573864966,1732934635938895872,True
1268,1732934636101842966,1732934636934917888,True
1269,1732934637153861966,1732934637486909952,False
1270,1732934637733860966,1732934637838857984,True
1271,1732934637861839966,1732934638562788864,False
1272,1732934638749882966,1732934639414925824,True
1273,1732934639461823966,1732934640586881024,False
1274,1732934640745862966,1732934641070881792,False
1275,1732934641245926966,1732934641346903808,False
1276,1732934641385886966,1732934641566774016,True
1277,1732934641621856966,1732934641782850816,False
1278,1732934641954003966,1732934642162938880,False
1279,1732934642209841966,1732934642642853888,False
1280,1732934642833916966,1732934643118855936,True
1281,1732934643169905966,1732934643606844928,False
1282,1732934643773885966,1732934644490999808,False
1283,1732934644517913966,1732934644846777856,False
1284,1732934645045896966,1732934646254838016,True
1285,1732934646305854966,1732934646442895872,False
1286,1732934646577874966,1732934647314817792,False
1287,1732934647529856966,1732934647750851840,False
1288,1732934647801869966,1732934648698839808,False
1289,1732934648877949966,1732934650154937856,True
1290,1732934650349904966,1732934650518871808,True
1291,1732934650565857966,1732934650846816000,False
1292,1732934650885855966,1732934651094881792,False
1293,1732934651265829966,1732934651446821888,False
1294,1732934651517788966,1732934651786775808,False
1295,1732934651837837966,1732934652046921984,False
1296,1732934652129920966,1732934652458839808,False
1297,1732934652541837966,1732934652802856960,False
1298,1732934652833858966,1732934653074828800,False
1299,1732934653213881966,1732934653542859776,False
1300,1732934653581824966,1732934653818834944,False
1301,1732934653845871966,1732934654018884864,False
1302,1732934654149867966,1732934654550846976,False
1303,1732934654585885966,1732934654710983936,False
1304,1732934654913862966,1732934655454853888,False
1305,1732934655569782966,1732934655634881792,False
1306,1732934656018016966,1732934656862785792,False
1307,1732934656889861966,1732934656978834944,False
1308,1732934657177853966,1732934657262855936,False
1309,1732934657421856966,1732934657594942976,False
1310,1732934657625868966,1732934658318839808,False
1311,1732934658366282966,1732934658890845952,False
1312,1732934658941767966,1732934659206775808,False
1313,1732934659377756966,1732934659694914816,False
1314,1732934659730015966,1732934660182862848,False
1315,1732934660306107966,1732934660566857984,False
1316,1732934660593901966,1732934661214881024,False
1317,1732934661249838966,1732934661478849792,False
1318,1732934661653889966,1732934661918846976,False
1319,1732934661953867966,1732934662138786816,False
1320,1732934662185897966,1732934662390830848,False
1321,1732934662541772966,1732934662818881792,False
1322,1732934662849951966,1732934663034839808,False
1323,1732934663061841966,1732934663654866944,False
1324,1732934663901873966,1732934664246916864,False
1325,1732934664281844966,1732934665214868992,False
1326,1732934665273883966,1732934666158877952,False
1327,1732934666325802966,1732934666526848000,False
1328,1732934666565849966,1732934666810844928,False
1329,1732934666837844966,1732934666942840832,False
1330,1732934666977856966,1732934667222843904,False
1331,1732934667261886966,1732934667490894848,False
1332,1732934667533866966,1732934667770867968,False
1333,1732934667893900966,1732934667990902784,False
1334,1732934668025875966,1732934668262775808,False
1335,1732934668293852966,1732934668598925824,False
1336,1732934668641990966,1732934668934849024,False
1337,1732934668973870966,1732934669171017984,False
1338,1732934669209888966,1732934669390784000,False
1339,1732934669429845966,1732934669542857984,False
1340,1732934669677902966,1732934669778853888,False
1341,1732934669801832966,1732934669950889984,False
1342,1732934669993852966,1732934670138800896,False
1343,1732934670173900966,1732934670394859008,False
1344,1732934670449940966,1732934670606874880,False
1345,1732934670937870966,1732934671030856960,False
1346,1732934671049885966,1732934671786895872,False
1347,1732934671913856966,1732934672102853888,False
1348,1732934672133839966,1732934672254881024,False
1349,1732934672402037966,1732934672646845952,False
1350,1732934672681770966,1732934672854838784,False
1351,1732934672893763966,1732934673043083008,False
1352,1732934673077800966,1732934673178851840,False
1353,1732934673209770966,1732934673474942976,False
1354,1732934673509853966,1732934673670881792,False
1355,1732934673705823966,1732934673846768896,False
1356,1732934674061789966,1732934674274902016,False
1357,1732934674301807966,1732934674542856960,False
1358,1732934674657880966,1732934675170848000,False
1359,1732934675213735966,1732934675426870016,False
1360,1732934675546099966,1732934675726849024,False
1361,1732934675773845966,1732934675902828800,False
1362,1732934675949854966,1732934676102752000,False
1363,1732934676133847966,1732934676303109888,False
1364,1732934676341869966,1732934676562851840,False
1365,1732934676601870966,1732934676862998784,False
1366,1732934677009883966,1732934677294882816,False
1367,1732934677353878966,1732934677454941952,False
1368,1732934677645754966,1732934677854895872,False
1369,1732934677889858966,1732934678110909952,False
1370,1732934678149890966,1732934678330849792,False
1371,1732934678477948966,1732934678594842880,False
1372,1732934678621859966,1732934678834873856,False
1373,1732934678865862966,1732934679302769920,False
1374,1732934679473890966,1732934679662763776,False
1375,1732934679689838966,1732934679954945024,False
1376,1732934679978121966,1732934680054798848,False
