saccade id,start timestamp [ns],end timestamp [ns],duration [ms],amplitude [px],amplitude [deg],mean velocity [px/s],peak velocity [px/s]
1662,1734347623105170455,1734347623301072455,196,43.00525564881177,3.2654467152951856,3354.4239129744715,9071.085105072636
1663,1734347623377127455,1734347623413051455,36,52.710586908206864,3.928128587526897,1725.1982286441212,2245.3420257748944
1664,1734347623757119455,1734347623941069455,184,83.53031768644075,6.300634707555902,3314.830773551085,6110.508767236278
1665,1734347624137049455,1734347624345061455,208,147.62599415795523,11.153390349285251,3906.3827870413975,7265.669058323619
1666,1734347624865047455,1734347624941176455,76,228.24125231811456,16.932116548633406,3120.854602657232,5220.678409495307
1667,1734347625113094455,1734347625261152455,148,42.01998009969976,3.173090916430548,4718.053378214129,8259.279076491192
1668,1734347626277308455,1734347626301235455,24,27.26529195167608,2.0467148810682736,1191.2775360498083,1419.335313568959
1669,1734347626485091455,1734347626525206455,40,81.06626729720723,5.992941784803661,2141.801466688088,3287.825047312953
1670,1734347627073103455,1734347627101068455,28,48.7181575328414,3.6861078922999577,1679.7432947693203,2160.147629435148
1671,1734347627337048455,1734347627409057455,72,253.4400894101257,18.64073183927706,3420.538495328148,5209.9520547957145
1672,1734347629245164455,1734347629313030455,68,174.21619910997052,13.13685989133485,2621.2871589266724,3832.297094795201
1673,1734347629561053455,1734347629641153455,80,277.4087894528793,20.692094437609352,3587.3668072807504,5136.591794998312
1674,1734347629729041455,1734347629769048455,40,61.42860318603298,4.557517611694485,1660.2779615263637,1979.840550208768
1675,1734347631661054455,1734347631857065455,196,33.931131721642906,2.5132821139299435,3291.5357429074343,6904.603620663359
1676,1734347632077124455,1734347632137053455,60,186.6206559278464,13.82887718765716,3202.5094882508943,5067.312380001002
1677,1734347632453147455,1734347632481137455,28,25.90797309627084,1.930038126420191,1104.8522453196172,1274.8912699282453
1678,1734347633029107455,1734347633049183455,20,25.120839695820745,1.848925681256766,1349.8936828345566,1530.468025272341
1679,1734347633153066455,1734347633421221455,268,229.416591634912,16.978636796783714,3662.433248905383,10165.030621399434
1680,1734347633729082455,1734347633985226455,256,9.239888581085845,0.6926297060315415,3644.203625064911,8213.727014807764
1681,1734347634757064455,1734347634949062455,192,36.45734364482503,2.7045517839961613,4148.653717515956,8099.600415748327
1682,1734347635417100455,1734347635461077455,44,121.7482340024478,9.004727195288933,2837.7187774284166,4349.227186972993
1683,1734347635757169455,1734347635805138455,48,140.25679192391766,10.408931761996016,2932.8458883484977,4340.973929626548
1684,1734347636085080455,1734347636117147455,32,43.42706565838069,3.210766892031588,1533.3376171718753,1722.5522323647372
1685,1734347636349113455,1734347636381134455,32,58.992066530047936,4.368453875878538,2089.7763062711497,2722.53248646677
1686,1734347636773070455,1734347636853096455,80,284.52707428819804,21.1177884574229,3398.1378265160747,5438.717599651789
1687,1734347637229069455,1734347637441158455,212,29.1369001022979,2.1550850431946764,4454.974424576823,9359.657201915352
1688,1734347638513050455,1734347638569064455,56,166.59680004659248,12.357428574112683,3174.9964410066486,4710.029012331334
1689,1734347638729039455,1734347638757067455,28,36.99521969544355,2.752047887862128,1384.0667627276944,1602.4594867433725
1690,1734347638917222455,1734347639157060455,240,18.875678769555524,1.4161978743045789,2794.845095006136,6916.28357080728
1691,1734347639293062455,1734347639337068455,44,119.94635554565494,8.896355086491424,2489.627869618746,3376.651060776004
1692,1734347639737080455,1734347639929058455,192,42.86305221397088,3.1835843396644363,4595.410408429775,10541.375884624553
1693,1734347640037064455,1734347640081087455,44,124.07228750607882,9.238622661308638,2942.354615595184,4444.122010498303
1694,1734347640153059455,1734347640213695455,61,164.37666006137763,12.260134195158098,2801.269808926864,4308.966750949836
1695,1734347641029090455,1734347641065080455,36,59.53017560527425,4.506637478414187,1963.0431896146488,2626.5281084825983
1696,1734347642097090455,1734347642133111455,36,61.663225586914805,4.602727246910538,1866.4220800718344,2363.826259461553
1697,1734347642261130455,1734347642297089455,36,65.87882964106866,4.983165311721012,2019.1993258593943,2899.6544580912173
1698,1734347643033048455,1734347643069199455,36,86.25887718373954,6.516586808415474,2241.4964659003263,3319.0646146645745
1699,1734347643285116455,1734347643305056455,20,20.88236641634384,1.576570711016897,1092.8447509119749,1243.238462261497
1700,1734347643449201455,1734347643477217455,28,31.475122172419866,2.344928971951552,1300.2253899981374,1524.1792520462682
1701,1734347643961081455,1734347643989068455,28,47.91143013780202,3.613754783591179,1646.327771936355,1989.664475721661
1702,1734347644349211455,1734347644405191455,56,158.54398190867005,11.74226647756008,2964.0888681403176,4387.681737574515
1703,1734347644865142455,1734347644929100455,64,142.58495308797688,10.583212179701514,2330.862791055424,3302.839256361011
1704,1734347645401192455,1734347645461129455,60,168.6587117859397,12.50416703796267,2919.028233149244,4501.573884158313
1705,1734347645813144455,1734347645873090455,60,157.63418606721532,11.705904287775438,2795.217658381869,4215.962469658408
1706,1734347646329087455,1734347646377035455,48,129.41550964444625,9.59631736554394,2704.6296922498664,4214.993725149894
1707,1734347651813138455,1734347652009052455,196,35.58823912602863,2.6463165873419308,2768.166133797416,7403.876577227779
1708,1734347652341289455,1734347652549113455,208,22.522038475317693,1.6783202579393772,4374.601997583418,8682.75903309089
1709,1734347652621066455,1734347652685070455,64,227.24796190536023,16.83501235035983,3621.469359623392,5746.653017804742
1710,1734347653113099455,1734347653137040455,24,30.588867429797403,2.2502054589874314,1303.0201427153502,1464.4426028256505
1711,1734347653533077455,1734347653565644455,33,81.13302784994406,6.144718134024958,2495.9855949402413,3315.68341838829
1712,1734347654937176455,1734347654977124455,40,52.24227804144842,3.8909949434397393,1615.023456145072,2224.8692441639696
1713,1734347655317045455,1734347655385066455,68,205.3202552963815,15.317395960433084,3171.817621754643,5191.407485663076
1714,1734347657101229455,1734347657145066455,44,124.60196866835716,9.235337260351884,2947.6744134764467,4402.606334063747
1715,1734347657277092455,1734347657301044455,24,31.165874274817657,2.3513136749639885,1339.7579922513771,1494.8095483171264
1716,1734347657941073455,1734347658061429455,120,19.017065674532454,1.4197121468871057,1660.213400469297,2794.5414533752423
1717,1734347658357069455,1734347658565079455,208,217.2351395067848,16.08012274300383,4780.465096518951,8164.291476477465
1718,1734347659085049455,1734347659137164455,52,157.7271365191292,11.730627626728696,3209.382065130493,4735.609063917956
1719,1734347659561042455,1734347659613074455,52,168.3482803097274,12.505815926011952,3237.215888910919,5037.297664033807
1720,1734347660545153455,1734347660589100455,44,125.93354578037484,9.327945051808232,2904.87065999484,3947.290421424933
1721,1734347660857038455,1734347660893051455,36,65.30591456639188,4.83038782686732,1944.3518099662224,2584.0342245871825
1722,1734347661577065455,1734347661621164455,44,93.51652070662126,7.049637275173724,2127.040408151512,3129.642311465597
1723,1734347662609644455,1734347662925065455,315,110.20861598366724,8.306079941553948,2148.973526503285,5862.357227967363
1724,1734347663145359455,1734347663165119455,20,22.03613332196161,1.6351519943968849,1203.3748055141418,1317.7831741439268
1725,1734347663385031455,1734347663413086455,28,42.63020255460194,3.1474471139702564,1521.039525511035,1824.631208957754
1726,1734347663581072455,1734347663613084455,32,55.08305788528478,4.088022838561336,1623.800208671786,2058.667992771428
1727,1734347663985089455,1734347664025063455,40,75.6065052670009,5.597440483229349,1992.2215775980767,2803.2324895506936
1728,1734347664209080455,1734347664257056455,48,86.95643210395514,6.440632137625133,2010.7041360656303,2815.2719430090174
1729,1734347664477137455,1734347664685059455,208,258.02924666327937,19.06608638655544,3338.385064994276,8463.921859556785
1730,1734347665657086455,1734347665701432455,44,114.96708522292018,8.513499594920873,2732.6232951371708,4080.7704408001687
1731,1734347665901129455,1734347666117058455,216,143.24281888328392,10.621407362662971,3011.566433061496,6490.572580795548
1732,1734347666349187455,1734347666397097455,48,152.87672344506652,11.3267749930803,3570.7690306432623,4907.868526558621
1733,1734347666637090455,1734347666673074455,36,62.07692322918072,4.619155155381441,1824.1138605591968,2473.6455147124907
1734,1734347666829065455,1734347666869037455,40,80.06717185664947,5.956094470285185,2075.014839649937,2929.497987974901
1735,1734347667173046455,1734347667193085455,20,23.909006500681947,1.771163781424462,1072.777435196032,1161.0175821262649
1736,1734347667453058455,1734347667481151455,28,27.257285240535488,2.04301497013676,1166.230053361958,1335.659432834749
1737,1734347667649076455,1734347667857086455,208,177.2001572575661,13.15892721524347,3456.625158401873,7892.322770728666
1738,1734347668057043455,1734347668101066455,44,132.0486220998485,9.82893803083572,3014.6830442155247,4409.554872307506
1739,1734347668597060455,1734347668621075455,24,30.540491015438143,2.286365921527771,1234.125011774938,1416.2185530583247
1740,1734347668797125455,1734347668853169455,56,133.99280444753524,9.937711305268014,2589.4413758174446,3834.019891663607
1741,1734347669661101455,1734347669857057455,196,29.926922857337257,2.2202896727698147,4169.022750867762,8651.279984985504
1742,1734347670349081455,1734347670405157455,56,180.3046735904961,13.398042810960623,3387.108460627946,5383.365152805121
1743,1734347670497049455,1734347670805136455,308,28.421852086649643,2.1480107976368545,2584.5868445006986,6430.948377052361
1744,1734347670921037455,1734347670949077455,28,46.24823211226326,3.500011427122727,1676.902384876477,1969.1669784858125
1745,1734347671685082455,1734347671941126455,256,218.4912832727959,16.24357473315345,4645.768116324875,9346.946037029777
1746,1734347672581091455,1734347672613240455,32,39.14605874954021,2.9014557025887595,1437.4923602018946,1682.5092393902826
1747,1734347672717342455,1734347672765336455,48,134.75055616873803,10.0042727845375,2849.357847948585,4319.830637997658
1748,1734347673537096455,1734347673561148455,24,27.90083176187869,2.112215943910191,1261.9749732358298,1507.144899459768
1749,1734347675257069455,1734347675449114455,192,60.906442595528006,4.583990503303598,1984.321485720544,4012.61042217121
1750,1734347675525073455,1734347675557061455,32,30.25356122041777,2.244714092443801,1069.459114378192,1107.2506312040412
1751,1734347676165076455,1734347676257059455,92,236.71524517425487,17.558815546800734,2678.1307460178687,4555.596392389519
1752,1734347676989154455,1734347677057108455,68,199.3622773894172,14.868498774925364,2926.029623776078,4277.176380344938
1753,1734347677413040455,1734347677437065455,24,26.62881234223961,2.0092571475218834,1128.8009914675683,1319.9560334989508
1754,1734347677809067455,1734347677845067455,36,55.48985263159855,4.1051963967285,1690.517411624459,2282.615669395456
1755,1734347678017047455,1734347678069082455,52,158.87696864769913,11.78546209619662,2997.2480994941566,4658.618783506321
1756,1734347678345137455,1734347678553048455,208,12.51337385241602,0.9282871554676022,2914.4212339716823,7846.779989938183
1757,1734347680577073455,1734347680649051455,72,149.38832887021206,11.0992549878192,2251.6732105588,3818.9987042086345
1758,1734347680849109455,1734347680869260455,20,23.07312503047563,1.7137852849613098,1010.8790269333608,1116.191445149574
1759,1734347681009072455,1734347681177074455,168,166.18413206660222,12.481367897443082,2985.4111088714594,7191.297033107752
1760,1734347681405133455,1734347681437047455,32,50.2260311222141,3.7481628550558095,1768.452855847668,2133.783429612376
1761,1734347681537148455,1734347681577202455,40,79.79796967170608,5.978721348313751,2383.49055992766,3102.4504980910665
1762,1734347681945061455,1734347682161168455,216,26.76347557261366,1.9967391501465483,2971.0815246952025,6552.624188885316
1763,1734347682565114455,1734347682645062455,80,218.47529718925088,16.26555155453827,2853.094131592248,4760.60213526892
1764,1734347682969054455,1734347683037187455,68,221.9727192309289,16.50514745951775,3581.417897568062,5866.220364498217
1765,1734347683517065455,1734347683665074455,148,249.38721951876025,18.605112327696546,2584.19398512542,6197.181548337169
1766,1734347684161168455,1734347684237160455,76,233.7633734401676,17.378581955457808,3298.046552402348,5786.853530311522
1767,1734347684649100455,1734347684929111455,280,28.44441939633906,2.139613202417846,1652.892836410347,3944.5892388491047
1768,1734347685217063455,1734347685277687455,61,185.4152462696672,13.780614313570656,3269.827053402576,5360.510244779324
1769,1734347687325180455,1734347687533266455,208,27.82427674351604,2.060472958740306,3896.968935024906,9620.974368296467
1770,1734347687921215455,1734347688122172455,201,38.88767799530794,2.8825747502314094,3906.7523758504417,6903.488050368736
1771,1734347690505120455,1734347690709069455,204,30.03324551474054,2.2287237403456746,3027.5542743842484,6460.092678643243
1772,1734347691513067455,1734347691681177455,168,48.83497330558711,3.616645433805986,3232.433741827232,7638.261379457641
1773,1734347693969069455,1734347694142480455,173,12.964897516822711,0.9687022678325978,3711.9103389390048,7660.401506804532
1774,1734347694861169455,1734347695025126455,164,222.82301719562588,16.603853644828988,2486.854356684466,5793.187847076047
1775,1734347695693113455,1734347695733097455,40,39.15165903924408,2.9125856207419085,1211.3876233578085,1389.025511763221
1776,1734347696081105455,1734347696141096455,60,193.7072590319256,14.402472994158662,3422.1621779952625,5269.99145243672
1777,1734347697105061455,1734347697309595455,205,94.1429468085256,7.036886133717411,3982.925083665755,8714.16736067728
1778,1734347697541461455,1734347697573055455,32,58.040658377825125,4.328569048332907,1796.5242493496569,2316.9950476939284
1779,1734347698053145455,1734347698097156455,44,66.11841777095518,4.927235862979899,1710.5712432526711,2333.1845933359928
1780,1734347698309067455,1734347698365094455,56,192.9613568877317,14.357230028277408,3694.160476883483,5364.646135703594
1781,1734347699165221455,1734347699321158455,156,39.83907773907272,2.964990242010183,4278.902203398097,9362.698649716162
1782,1734347700557231455,1734347700637439455,80,260.05914525096625,19.336352310299983,3346.776724542998,5760.079748044102
1783,1734347701089051455,1734347701261163455,172,253.4246939878682,18.88256550977487,3295.878669805393,6170.6022438644695
1784,1734347702409040455,1734347702457143455,48,137.2824857566098,10.203614514446963,3227.424824581395,4593.763880073516
1785,1734347703469117455,1734347703517119455,48,141.0718668090399,10.488148149845111,3058.01685387045,4736.744021683293
1786,1734347703789116455,1734347703849262455,60,187.42488801035,13.931673890335793,3071.2903604749085,4333.922638731027
1787,1734347704429388455,1734347704677083455,248,57.128902461728025,4.2808457074266055,2148.9819921162584,5696.541761843599
1788,1734347704877091455,1734347704909049455,32,37.63929151202764,2.790849510570549,1308.2640310535228,1617.5709871483082
1789,1734347705053165455,1734347705229574455,176,226.9508315024057,16.885350500827087,2650.1674478645214,6166.681681518518
1790,1734347705293078455,1734347705325050455,32,49.88424413058836,3.697252753850836,1843.2967325153788,2311.4677447322747
1791,1734347706017067455,1734347706065055455,48,156.91491289815377,11.639028677300976,3252.127197425216,5132.870341376259
1792,1734347706445046455,1734347706481164455,36,73.14432111997236,5.450723733414221,2256.872552143056,3012.021840716761
1793,1734347706697197455,1734347706725207455,28,44.997043109101966,3.3336924091832563,1608.1254747379114,2029.0713260162013
1794,1734347706893095455,1734347706917156455,24,29.46765349545941,2.1752630334802303,1269.1558471559806,1496.586501483234
1795,1734347707113067455,1734347707141105455,28,40.53107604575264,2.978597761636576,1473.0071799898244,1776.059737065052
1796,1734347707381150455,1734347707417056455,36,55.47178638366336,4.105721980678299,1749.632133637897,2290.061111414453
1797,1734347707641117455,1734347707677079455,36,71.16270244942922,5.327135496520456,2265.866153913707,3059.9212829989256
1798,1734347708409253455,1734347708449057455,40,103.81865627523094,7.748325945861456,2688.538929684416,3647.656742579313
1799,1734347708677151455,1734347708717058455,40,92.30638848272578,6.902590447908005,2778.1846654670253,3522.738285200588
1800,1734347709597130455,1734347709629061455,32,81.46002892950852,6.076494323567717,2431.3293384297394,2871.5686836489594
1801,1734347710025101455,1734347710141263455,116,263.4958418558539,19.644766185770944,2723.0451345627,5413.642369257061
1802,1734347710249073455,1734347710277080455,28,26.40882328062577,1.9629807168372584,1217.6237147758122,1363.353262362479
1803,1734347710425045455,1734347710465077455,40,88.2279083577985,6.55043464937298,2343.363633837167,3268.968636237918
1804,1734347710537099455,1734347710581095455,44,127.4429418344592,9.45330313075235,2868.631959601372,4000.691824133333
1805,1734347711005088455,1734347711041147455,36,66.02631477707664,4.916163450650235,2047.877518390584,2559.640629470232
1806,1734347711517098455,1734347711573061455,56,156.7558498916967,11.648539317220726,2993.4569570382864,4564.803929224794
1807,1734347711761060455,1734347711817131455,56,198.395739298538,14.720683795784684,3786.202582630912,5875.152304460925
1808,1734347712217128455,1734347712249252455,32,60.79887779433327,4.5788148096300345,1807.824881426469,2443.9193087583044
1809,1734347712445046455,1734347712465056455,20,23.02148193879737,1.7425987012565989,1291.2519224029754,1450.666901736316
1810,1734347712965062455,1734347713025190455,60,165.2057793495246,12.297513105317805,2877.586939370264,4433.909852654597
1811,1734347713305099455,1734347713505059455,200,217.23194375165696,16.125300225204207,2375.490792290924,5890.558423169208
1812,1734347713917149455,1734347713949221455,32,55.18405147786744,4.069874316119909,1672.81784759486,2221.79032899091
1813,1734347714117093455,1734347714141774455,25,37.03997378380648,2.7402739937258342,1588.7413502073505,1860.2585238925867
1814,1734347714273112455,1734347714305079455,32,55.03864291389181,4.077398824242096,1633.0304818034724,2175.3066931289413
1815,1734347714673105455,1734347714713031455,40,112.65105898010933,8.462762488840678,3072.070207136689,4257.2121725786765
1816,1734347714805064455,1734347715009106455,204,34.7456621788265,2.583127089103445,2449.2341212135943,5862.0556277154
1817,1734347715073031455,1734347715109086455,36,55.85824808238597,4.174968789596218,1691.3070727990628,2204.776121001984
1818,1734347715409074455,1734347715441134455,32,77.6072203182368,5.797759910054438,2346.371092683304,3037.3600729418795
1819,1734347715705076455,1734347715917200455,212,192.46037473721373,14.32571396983946,3020.146929187065,6272.609637014564
1820,1734347716337062455,1734347716409053455,72,211.8499468601488,15.721081865166184,3172.9378726664822,4971.080578342088
1821,1734347716825046455,1734347716885175455,60,201.04587010528329,14.928605703817652,3489.846871678061,5499.7842229294365
1822,1734347717709100455,1734347717909064455,200,44.77295677388371,3.3304599120118583,3128.4537114525,7999.94529457971
1823,1734347718183042455,1734347718257180455,74,230.66348980680496,17.13516901881458,3150.394620655346,5239.543359546397
1824,1734347718445163455,1734347718465178455,20,22.52911619593324,1.653963071303031,1292.76182446561,1462.8977813692156
1825,1734347718689075455,1734347718749144455,60,206.3885700498317,15.323387658761431,3513.0092965742115,5644.315409189583
1826,1734347718981196455,1734347719037115455,56,158.32187084609836,11.74873859730892,3049.130246227735,4820.546795533224
1827,1734347719229052455,1734347719261044455,32,46.02032689076127,3.393966924391865,1447.2604041551926,1833.310180621778
1828,1734347719469225455,1734347719609156455,140,35.436262536971306,2.689972378411299,2867.029878817172,5827.767975999608
1829,1734347719769057455,1734347719805082455,36,50.344176278658985,3.814757916034323,1729.99388760611,2236.085907523495
1830,1734347720017043455,1734347720077070455,60,166.14663526247253,12.3535002278303,2665.321644753703,3357.610868564074
1831,1734347720209074455,1734347720249360455,40,59.89628904454936,4.44273370786982,1571.892360806684,2104.6098292043703
1832,1734347720633203455,1734347720853155455,220,59.61710329436564,4.428771560870207,3459.819726113798,8610.862447883219
1833,1734347721537131455,1734347721781115455,244,25.884825476970345,1.917815677468892,3397.72109295412,8665.385698537908
1834,1734347722297090455,1734347722569069455,272,198.2297704053328,14.743181147393337,2869.1175666720737,8847.595118521915
1835,1734347722637062455,1734347722657062455,20,20.83398923429825,1.5617083937483345,1119.1482987800243,1251.2058181996022
1836,1734347722829448455,1734347722869221455,40,80.03159471931085,5.985456751534821,2168.961912152455,3047.52830284826
1837,1734347723293046455,1734347723325050455,32,32.821144251101934,2.4801995589443084,1175.899541653901,1362.8100924208256
1838,1734347723733030455,1734347723757073455,24,25.64833479219369,1.93327705235809,1096.641515826243,1216.4078114650383
1839,1734347724381092455,1734347724413049455,32,58.99949194328243,4.408586964792073,1800.1933174178878,2288.253686191844
1840,1734347724653067455,1734347724681132455,28,52.72000024150396,3.973953533293401,1840.741487015014,2224.749394921938
1841,1734347726037111455,1734347726225055455,188,209.6124761431315,15.936599825299862,1862.915212554894,3624.1509823031074
1842,1734347726369103455,1734347726561072455,192,15.239327261102073,1.1523350282684652,4092.82544560928,8085.650980955857
1843,1734347726913078455,1734347727109074455,196,379.5490493299391,28.423778082539044,3846.289334029808,12062.056220105203
1844,1734347727245309455,1734347727297151455,52,137.79436028719437,10.336108198318954,2850.2292709549724,4113.315935355561
1845,1734347727757372455,1734347728253062455,496,256.948444154867,19.304149564865448,3337.254565395818,8391.586108143834
1846,1734347728425055455,1734347728797050455,372,160.02770788405653,12.01026802996755,3945.090078953612,12765.684087203254
1847,1734347728861068455,1734347728957099455,96,99.53411706531024,7.450731453059304,1619.7232590784877,2231.4292366202844
1848,1734347729069032455,1734347729101229455,32,40.01070399037224,2.9984751716633,1407.931252931393,1672.826829782057
1849,1734347729265181455,1734347729297268455,32,43.6020363848021,3.284565939970513,1582.9870819397618,2041.1214698061544
1850,1734347729501238455,1734347729533093455,32,46.37717257845638,3.436427174165873,1612.215868735161,1823.324591524964
1851,1734347729865080455,1734347729901136455,36,60.901141527954245,4.522706408237334,1915.711648489006,2575.2421849042066
1852,1734347730037067455,1734347730065080455,28,41.71216807464189,3.103593846929564,1523.8384870243915,1909.489620718726
1853,1734347730189060455,1734347730241131455,52,179.21454645921412,13.438471510591295,3326.672848375032,5431.099588087004
1854,1734347730481169455,1734347730509099455,28,47.80907298523808,3.573938209222364,1727.040091808041,2299.415759252905
1855,1734347730677080455,1734347730713041455,36,51.994076899192514,3.886555334455905,1635.4144538537632,2100.6253603024315
1856,1734347731429084455,1734347731465107455,36,74.4712490137997,5.569513284887171,2237.077251622947,2966.8011197654614
1857,1734347731713332455,1734347731741346455,28,42.83132096468942,3.208605168592089,1833.771210172874,2234.8214698988227
1858,1734347731841163455,1734347732033156455,192,464.9047175086099,35.05090904235446,3474.991138526449,6694.901907877537
1859,1734347732093075455,1734347732261044455,168,69.7029658446917,5.184919284465512,1107.1636808140152,2362.060727209768
1860,1734347732549054455,1734347732865156455,316,696.1141942653323,52.64346632961316,3492.108319957117,9116.751982531285
1861,1734347733001186455,1734347733021161455,20,20.22051087925404,1.5293278491834894,1198.0433519111657,1356.072403613864
1862,1734347733581363455,1734347733601138455,20,23.11918854138997,1.680788820268461,1225.5725142420324,1315.9973322187714
1863,1734347733717088455,1734347733741463455,24,33.02487880540184,2.4142637284905524,1415.192348105103,1732.9059044022115
1864,1734347733973027455,1734347733997060455,24,27.48992832458524,2.0155601983890694,1166.0186782573803,1325.7254777874816
1865,1734347734141119455,1734347734209424455,68,36.51544801857589,2.6961924558420303,1686.365112418859,2798.0523569266657
1866,1734347734857079455,1734347735077213455,220,132.33145530073486,9.743138718208924,2570.9637036494587,5776.266017561498
1867,1734347735377076455,1734347735413022455,36,51.657246837939525,3.812114689314312,1563.1043989222908,2100.325260177462
1868,1734347735589134455,1734347735645185455,56,150.29996526836595,11.059153952073853,2835.722183382316,4124.62254057249
1869,1734347735869050455,1734347735901247455,32,54.12707571294141,4.066075533451488,1995.29979637254,2370.52266672818
1870,1734347736309071455,1734347736341096455,32,43.15048149354448,3.253775098280444,1488.7777277016523,1861.21415967572
1871,1734347736565188455,1734347736585147455,20,26.74384628596103,2.0282454634560705,1485.9623441008218,1735.0456921776774
1872,1734347736909127455,1734347736937151455,28,32.43721820121961,2.4314138700895387,1404.097911702815,1655.8063954101715
1873,1734347737173054455,1734347737345038455,172,5.924194232464994,0.4486970517399322,2070.0448102269606,3761.29532238564
1874,1734347737457171455,1734347737493054455,36,68.40515697054317,5.120915052930918,2158.318521932935,2913.138479108422
1875,1734347737721127455,1734347737913049455,192,592.0711507798239,44.646841465322346,3621.077394377464,8105.97013912143
1876,1734347737989067455,1734347738017052455,28,26.407407734955463,1.992270534545228,1254.3480314482813,1568.026265354602
1877,1734347738197111455,1734347738393037455,196,666.1925028360923,50.24270806500867,4270.078276449952,7634.563025451736
1878,1734347738685250455,1734347738717205455,32,52.85015364471395,4.003979523595695,1640.4640643370085,2076.1342135953514
1879,1734347739089049455,1734347739113054455,24,21.569142177858524,1.6254541338509076,1132.087575579148,1252.243543469544
1880,1734347739321194455,1734347739369172455,48,119.00578298276504,8.579353023611098,2483.619772562348,3583.061884980528
1881,1734347739533317455,1734347739581156455,48,77.96821416458192,5.621823745909604,1898.6685088982324,2732.4717383433617
1882,1734347739721090455,1734347739753038455,32,39.19543840175914,2.840626920013157,1424.8756909778303,1718.900572902262
1883,1734347739853062455,1734347739913027455,60,213.8264601229084,15.50990406617638,3375.693120614243,5686.821091098723
1884,1734347740241260455,1734347740265064455,24,35.101910375346904,2.6390300414326857,1493.519348335637,1808.0038820059765
1885,1734347740397276455,1734347740645303455,248,731.2729086975005,55.20266074852085,4339.380550043785,10928.319027775511
1886,1734347740841164455,1734347740885041455,44,80.36109410444314,5.9021494136511645,1856.547203046273,2948.992004955804
1887,1734347740965067455,1734347741145073455,180,729.4700064173255,55.055381836132646,5122.993314649491,9313.514950650298
1888,1734347741421230455,1734347741453075455,32,47.21681863800448,3.4165239758325434,1671.3966070104673,2104.5741089092467
1889,1734347741609062455,1734347741637049455,28,37.954022925974144,2.781264979136926,1328.8118018317268,1594.8972953554162
1890,1734347741809076455,1734347741829105455,20,21.855067236802807,1.601581675567973,1296.5858734205417,1463.247452787847
1891,1734347742041283455,1734347742069092455,28,43.875399045976565,3.191842787858584,1524.7737869884745,1739.5770139173817
1892,1734347742153042455,1734347742329687455,177,662.5562573406627,49.76763326773678,4344.126767355695,9221.414692386714
1893,1734347742577138455,1734347742837081455,260,674.54431336561,50.89573055693723,3774.232218470048,9702.762676580822
1894,1734347743117160455,1734347743161228455,44,73.30391121797068,5.459883493265234,1885.3275093237044,2614.107686467893
1895,1734347743353058455,1734347743489093455,136,59.33518272075492,4.553808212232036,4808.316602081031,10535.703379678718
1896,1734347743901321455,1734347744041067455,140,24.766386909290425,1.811493059762693,4225.689077644604,10442.285493337122
1897,1734347744541105455,1734347744561096455,20,21.910290164030624,1.598501126858478,1138.2435232624582,1236.983741629762
1898,1734347744853052455,1734347745085129455,232,20.942329126864312,1.5449756954895897,3387.495972280953,9007.016817866588
1899,1734347745361109455,1734347745381077455,20,21.19814489212101,1.555658916673472,1167.6895526718292,1238.2979858831848
1900,1734347745557052455,1734347745649613455,93,287.193544589936,21.12567894092906,3280.0000463821425,5449.151522891897
1901,1734347745789122455,1734347745821055455,32,53.95700137849352,3.956223349424454,1851.017878874262,2323.9303173184594
1902,1734347746009781455,1734347746077071455,67,203.51588643431413,14.769845257741272,3010.929327221173,3792.0371306728143
1903,1734347746417063455,1734347746589086455,172,14.806508255238318,1.0701849827070389,4267.589829673821,8373.545579966169
1904,1734347746817114455,1734347746849058455,32,66.82375331931401,4.834022257231787,2125.933894257648,2934.842615553692
1905,1734347746969126455,1734347747013195455,44,126.3526593315914,9.197214289246867,2944.022979255541,4118.9140010842975
1906,1734347747133061455,1734347747301049455,168,656.1390969313023,49.2514959027925,4567.380336767248,9897.753052685128
1907,1734347747629200455,1734347747657207455,28,33.022151731604254,2.417199460265277,1467.507760644065,1716.989498011186
1908,1734347747821139455,1734347748037058455,216,684.2522251106782,51.62916687564438,4426.479286345274,9628.273780179246
1909,1734347748205242455,1734347748285154455,80,309.6894673388593,22.90741208128912,4016.564266558449,6223.7283891165225
1910,1734347748405148455,1734347748641160455,236,280.4403212382938,20.71227038359037,3641.8024506777015,7871.78073919994
1911,1734347748781081455,1734347748817878455,37,93.22880614473247,6.7189726162419845,2844.5721728029253,3645.119791740087
1912,1734347749157083455,1734347749197048455,40,78.07856921416248,5.894817877770088,2067.437376457545,2747.409576171348
1913,1734347749397168455,1734347749581640455,184,409.4897272110069,30.308564702131903,4069.4632800284494,11541.987495653326
1914,1734347749689070455,1734347749729140455,40,111.20232877796926,8.304787727349435,2519.1221646394547,3694.199408275207
1915,1734347750597059455,1734347751081062455,484,157.36838685451582,11.82379294256852,2542.6121893210657,6661.338158029745
1916,1734347751169080455,1734347751205081455,36,54.49464007342844,4.0911555515802425,1713.7299085441543,2427.8000291991807
1917,1734347751313056455,1734347751353153455,40,104.36405607000928,7.546993512989588,2451.5096087432607,3572.2436590715192
1918,1734347751569197455,1734347751597087455,28,32.16097400126347,2.334074311307619,1315.173083672344,1551.9802931971349
1919,1734347751805215455,1734347751825196455,20,22.66676956174088,1.7390567823443737,1236.5361362647511,1340.4979025701646
